小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
马蹄街14号,(通川区)马蹄街14号,4086,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
九龙城,(通川区复兴镇)绕城公路九龙城,4338,未知类型,暂无信息,暂无信息,暂无信息,5栋,1050户
曹家梁193号二号院,(达川区万达路)曹家梁193号二号院,4526,未知类型,暂无信息,暂无信息,暂无信息,1栋,12户
通川大道651附7号,(达川区三岔路口)通川大道651附7号,4129,塔板结合,暂无信息,暂无信息,红书房建,1栋,81户
地税小区,(达川区三里坪)金盾路地税小区,4536,塔板结合,0.8元/平米/月,暂无信息,四川星科房地产开发有限公司,1栋,96户
1号城邦,(通川区复兴镇)凤翔街1号城邦,4248,塔楼,0.8元/平米/月,暂无信息,达州市银河房地产开发公司,1栋,348户
牟家大院,(通川区老车坝)张家湾路51号,4044,板楼,1元/平米/月,暂无信息,达州中亚置业有限公司,7栋,278户
凤翎水厂,(通川区老车坝)通川北路凤翎水厂,4466,板楼,暂无信息,无物业管理服务,暂无信息,4栋,118户
达司驾校,(达川区三岔路口)西环路252号,4251,平房,2元/平米/月,暂无信息,暂无信息,1栋,77户
通川大道651附7号,(达川区三岔路口)通川大道651附7号,4129,塔板结合,暂无信息,暂无信息,红书房建,1栋,81户
朝阳东路,(通川区中心广场)朝阳东路,4661,未知类型,暂无信息,暂无信息,暂无信息,13栋,284户
通州大道713号,(达川区三岔路口)通州大道713号,4524,未知类型,暂无信息,暂无信息,暂无信息,1栋,14户
利达城小区,(通川区西客站)金山北路107号,4667,平房,1至10元/平米/月,暂无信息,上海中星集团协利置业有限公司,7栋,285户
凤栖苑,(通川区北客站)通川北路309号附6号,4841,板楼,0.5元/平米/月,暂无信息,中迪禾邦集团有限公司达州分公司,5栋,311户
东坛巷6号,(通川区)东坛巷6号,4372,塔板结合,0.5元/平米/月,暂无信息,暂无信息,1栋,27户
三委家属院,(通川区老车坝)朝阳东路70号,4412,塔楼,0.9元/平米/月,暂无信息,暂无信息,7栋,394户
金万达酒店,(达川区三里坪)华蜀北路400号,4816,塔楼/塔板结合,0.8元/平米/月,未知, 合肥万科瑞翔地产有限公司,2栋,234户
盛世小区,(达川区三岔路口)石家湾路228号,4522,塔板结合,15元/平米/月,无,物业和度娘都不知道开发商名称,7栋,546户
老干局151号,(达川区南客站)东环南路老干局151号,4093,平房,0.5元/平米/月,暂无信息,湖南南庭投资有限公司,1栋,72户
科达小区,(达川区三岔路口)保险街科达小区,4440,板楼/塔板结合,0.8至12元/平米/月,暂无信息, 重庆桥达茂宸房地产开发有限公司,6栋,307户
水景花园,(达川区三岔路口)新达路373号,4411,板楼,0.8元/平米/月,暂无信息,上海水晶置业有限公司,2栋,84户
通川区西外农村信用社,(通川区西客站)朝阳西路通川区西外农村信用社,4197,板楼,0.7元/平米/月,暂无信息,暂无信息,4栋,86户
新建巷63号,(通川区中心广场)新建巷63号,4697,未知类型,暂无信息,暂无信息,暂无信息,1栋,342户
罗浮阳光,(通川区西客站)西外阳平路99号,5709,塔楼/板楼/塔板结合,0.5至0.8元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,17栋,1517户
龙座雅园,(达川区三里坪)同安路68号,5511,塔板结合,0.8元/平米/月,安顺物业,暂无信息,6栋,1078户
经典时代,(达川区三里坪)西环路53号,5551,塔楼/塔板结合,0.9元/平米/月,暂无信息,四川达州运输集团有限公司,3栋,392户
山水人家,(达川区三里坪)万达路188号,4911,塔楼,1.5元/平米/月,暂无信息,达州市通川区东华商贸有限公司,8栋,568户
富麗楠山,(达川区三岔路口)石家湾路762号,5682,塔楼/板楼,0.8元/平米/月,未知, 陕西亿润经贸有限公司 ,6栋,1421户
金兰小区,(通川区罗浮广场)金兰路248号,5783,塔楼/板楼/塔板结合,0.4元/平米/月,暂无信息,大连金宸集团,57栋,1625户
万兴苑,(通川区罗浮广场)万兴路199号,5616,板楼/塔板结合,0.4至15元/平米/月,暂无信息,万洲置业,14栋,426户
万达路481号,(达川区万达路)万达路481号,5666,塔板结合,0.8元/平米/月,暂无信息, 重庆桥达茂宸房地产开发有限公司,5栋,220户
盛源城市风景,(达川区三里坪)惠安路51号,5161,塔楼/板楼/塔板结合,0.2至0.6元/平米/月,暂无信息,四川高达房产,18栋,1501户
巨鑫园,(通川区罗浮广场)金龙大道260号,5548,塔楼,0.6至0.8元/平米/月,华茂物业管理公司,物业和度娘都不知道开发商名称,4栋,380户
广电家属院,(达川区南客站)逸夫巷广电家属院,5166,塔板结合,0.8元/平米/月,暂无信息,广电地产交投置业,2栋,234户
君欣恒瑞商住小区,(达川区南客站)文兴街49号,5623,塔楼,0.8至1.2元/平米/月,暂无信息,达州凯龙置业有限公司,3栋,218户
华泰二小区,(通川区西客站)金山顺街华泰二小区,5682,塔楼/板楼/塔板结合,0.5至1元/平米/月,未知, 五指山水墨雨林置业有限公司,5栋,458户
龙脉·江南世家,"(达川区三里坪)同安路68号, 同安路126号",5712,塔板结合,0.7至1元/平米/月,无,达州市鑫成实业有限公司,11栋,1880户
龍源锦苑,(达川区三岔路口)火石岭路668号,5291,塔楼/塔板结合,1元/平米/月,无物业管理服务,暂无信息,11栋,1954户
阔景嘉园,(达川区三里坪)万达路阔景嘉园,5896,塔板结合,0.8至20元/平米/月,暂无信息,未知,2栋,240户
豫庭小区,(达川区三岔路口)石家湾路豫庭小区,5709,塔板结合,0.7元/平米/月,金世纪物业有限公司, 重庆汇东房地产开发有限公司,2栋,592户
自由心岸,(达川区三里坪)同安路58号,5429,塔楼,0.8元/平米/月,暂无信息,四川清晨实业集团有限公司,2栋,600户
龙郡外滩,(达川区南坝)通达西路龙郡外滩,5549,塔楼/塔板结合/平房,0.8至1.4元/平米/月,暂无信息,暂无信息,13栋,700户
丽天大厦,(达川区三岔路口)仙鹤路445号,5299,塔板结合,2.4元/平米/月,暂无信息,四川上鼎房产,1栋,144户
江源新村,(达川区三岔路口)石家湾,5231,板楼,1.5元/平米/月,暂无信息,华融达地产,2栋,268户
大北街检察院,(通川区中心广场)大北街49号,5107,板楼,9元/平米/月,暂无信息,未知,4栋,154户
悠然天地,(达川区万达路)福达街悠然天地,5438,塔楼,1元/平米/月,暂无信息,"""温州育英房地产开发有限公司",2栋,275户
滨江名苑,(达川区三里坪)永丰街滨江名苑,5158,塔楼,0.7元/平米/月,暂无信息,四川滨江地产发展有限公司,2栋,225户
侨兴茗苑,(达川区南客站)和谐巷46号,5036,塔板结合,1.2元/平米/月,暂无信息,"东莞东江新城开发有限公司,海贝",2栋,294户
文丰小区B,(达川区三里坪)和详街文丰小区B,5717,塔楼/板楼,0.8元/平米/月,未知,物业和度娘都不知道开发商名称,3栋,703户
正南大厦,(达川区万达路)万达路481号,5267,塔楼/板楼,0.5元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,5栋,436户
达州市工商局家属院,(通川区罗浮广场)白塔路328号,5434,塔楼/板楼,0.6元/平米/月,暂无信息,物业和度娘都不知道开发商名称,9栋,183户
鸿福新村,(达川区南客站)袁家巷7,4883,板楼,暂无信息,暂无信息,暂无信息,1栋,84户
久昌大厦,(达川区三里坪)西环路880号,5149,塔楼/板楼,1.2元/平米/月,未知,四川高达房产,4栋,152户
久昌·海棠新村,(通川区罗浮广场)金兰路2号,5296,板楼,0.6元/平米/月,暂无信息,四川久昌商务发展有限公司,7栋,351户
凤翎新村,(通川区北客站)裕溪街24号,5069,板楼,0.5元/平米/月,暂无信息,达州中亚置业有限公司,4栋,246户
金南花园,(通川区西客站)金龙大道139号,5051,塔板结合,0.6元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,5栋,393户
鸿福新村,(达川区南客站)袁家巷7,4883,板楼,暂无信息,暂无信息,暂无信息,1栋,84户
华泰花园,(通川区西客站)朝阳西路399号,4650,板楼,0.9元/平米/月,暂无信息,蓁瀛华泰（北京）置业有限公司中恒华泰分公司,6栋,226户
好一新五金机电市场,(达川区南客站)达州市达川区翠屏街道泰宁路好一新五金市场,5648,塔板结合,1.2元/平米/月,暂无信息,四川好一新集团有限公司,1栋,425户
天府药业家属院,(通川区老车坝)二马路49号,4902,塔板结合,暂无信息,暂无信息,无开发商,1栋,175户
碧天明珠,(达川区三岔路口)南外石家湾路碧天明珠,5167,板楼,1.2元/平米/月,暂无信息,四川省广泽投资发展有限公司,1栋,190户
达高中家属院,(通川区北客站)柴市街达高中家属院,5010,平房,15元/平米/月,暂无信息,达州市银河房地产开发公司,6栋,220户
栖凤苑,(通川区金龙大道)凤凰大道92号,5765,塔板结合,0.8至1元/平米/月,暂无信息,暂无信息,3栋,284户
华川佳源,(达川区三岔路口)西环路230号,5927,塔楼,0.5元/平米/月,四川赛奥物业公司,四川建筑公司,6栋,394户
华昌大厦,(达川区万达路)万达路622号,5196,板楼/塔板结合,0.7元/平米/月,暂无信息,四川清晨实业有限公司,3栋,173户
宏宇花园,(通川区金龙大道)金兰路483号,5767,塔楼/板楼,0.6至1.8元/平米/月,无物业管理服务,物业和度娘都不知道开发商名称,7栋,546户
店子梁街117号,(达川区三里坪)店子梁街117号,5045,未知类型,暂无信息,暂无信息,暂无信息,2栋,49户
华兴茗苑,(达川区南客站)民乐街191号,4912,塔板结合/平房,0.5元/平米/月,暂无信息,达州光正置业有限公司,2栋,193户
珠市街29号,(通川区北客站)珠市街29号,5710,板楼,1元/平米/月,暂无信息,暂无信息,1栋,15户
双狮建材商场,(通川区老车坝)通川北路150号,5227,板楼/塔板结合,0.5至1元/平米/月,无,无开发商,10栋,784户
牡丹苑,(通川区罗浮广场)金兰路398号,5817,板楼,0.5元/平米/月,暂无信息,达州市侨兴房产开发有限公司,4栋,170户
质监小区,(通川区罗浮广场)西外镇白塔路243号,5431,板楼/塔板结合/平房,0.4至0.5元/平米/月,暂无信息,四金房产,5栋,158户
御林苑A区,(通川区北客站)通惠路御林苑A区,5760,板楼,0.8元/平米/月,自持物业,无,2栋,106户
阳光小区,(达川区万达路)侨兴街237号,4995,板楼/平房,1至12元/平米/月,暂无信息,阳光开发商,8栋,459户
旺昌苑,(达川区南客站)民乐街518号,4949,塔楼/平房,0.5至1元/平米/月,无物业管理服务,旺朝集团,2栋,35户
恒阳骊都安置房,(通川区罗浮广场)春兰街恒阳骊都安置房,5373,塔楼,15元/平米/月,无,北京恒阳房地产开发有限公司,1栋,140户
林业局家属院,(达川区南客站)茂华街89,5515,板楼,0.5元/平米/月,暂无信息,达州市银河房地产开发公司,2栋,54户
久昌大厦,(达川区三里坪)西环路880号,5149,塔楼/板楼,1.2元/平米/月,未知,四川高达房产,4栋,152户
达州市工商局家属院,(通川区罗浮广场)白塔路328号,5434,塔楼/板楼,0.6元/平米/月,暂无信息,物业和度娘都不知道开发商名称,9栋,183户
四川省达县第二建筑工程公司,(达川区万达路)万达路466号,5017,塔板结合,暂无信息,暂无信息,暂无信息,1栋,78户
美好广场,(达川区南客站)民乐街美好广场,5383,塔楼,1.2元/平米/月,暂无信息, 合肥万科瑞翔地产有限公司,1栋,240户
新达街230号,(达川区三岔路口)新达街230号,5061,塔楼/板楼,1元/平米/月,暂无信息,四川建筑公司,2栋,112户
华隆商场,(通川区罗浮广场)金兰路华隆商场,5666,塔楼,1.3元/平米/月,自持物业,四川铁投湖锦置业有限公司,7栋,169户
创达小区,(通川区金龙大道)凤凰大道472号,5459,塔楼/板楼,0.8至1.2元/平米/月,重庆宏帆物业管理有限公司宣汉分公司,物业和度娘都不知道开发商名称,6栋,104户
粮食局家属院,(通川区中心广场)红旗路粮食局家属院,4991,板楼,0.6元/平米/月,暂无信息,未知,2栋,83户
佳和锦苑,(通川区北客站)通川北路486号,5659,塔楼,1.2元/平米/月,暂无信息,暂无信息,1栋,68户
吉昌大院,(通川区老车坝)张家湾路178号,5640,塔板结合,0.5元/平米/月,暂无信息,北京吉昌置业有限公司,4栋,132户
惠民嘉苑,(通川区金龙大道)塔石路惠民嘉苑,5746,塔楼,1.2元/平米/月,暂无信息,暂无信息,8栋,1080户
阳平丽苑,(通川区罗浮广场)阳平路152号,5256,塔板结合,0.8元/平米/月,达州万世物业管理有限公司, 五指山水墨雨林置业有限公司,4栋,168户
马房垻,(通川区罗浮广场)廖家湾巷29号,4760,板楼,暂无信息,暂无信息,暂无信息,12栋,427户
龙凤半山嘉苑,(通川区北客站)凤鸣街龙凤半山嘉苑,5479,板楼,0.9元/平米/月,四川金久物业管理有限公司,暂无信息,5栋,204户
达州地区邮电局张家湾住宅区,(通川区老车坝)建民路达川地区邮电局张家湾住宅区,5446,板楼/塔板结合,0.1元/平米/月,暂无信息,上海邮电局集团有限公司,2栋,322户
学府雅苑,(通川区莲花湖)塔石路学府雅苑,5398,板楼,1元/平米/月,暂无信息,集资房,8栋,516户
通达小区,(通川区中心广场)朝阳东路575号,5325,塔楼/板楼/塔板结合,0.2元/平米/月,暂无信息,未知,5栋,143户
和谐锦苑,(通川区金龙大道)体育路和谐锦苑,5646,塔板结合,0.5元/平米/月,暂无信息,暂无信息,5栋,103户
兴发茗苑东区,(达川区南客站)富民街15号,5503,塔板结合,1.2元/平米/月,暂无信息,暂无信息,2栋,128户
达州市房产管理局家属院,(通川区塔坨)朝阳西路达州市房产管理局家属院,5036,平房,0.5元/平米/月,达州市清新物业管理有限责任公司, 嘉兴世茂新世纪置业有限公司,1栋,91户
麻厂大院,(通川区北客站)牌楼路83号,5151,板楼,0.5元/平米/月,暂无信息,暂无信息,2栋,86户
金惠苑蜀南馨苑,(达川区南客站)逸夫巷285号,5306,塔板结合,0.5元/平米/月,暂无信息,达州凯龙置业有限公司,4栋,164户
市物资局大院,"(通川区)通川中路73号,通川中路73附1号",5547,未知类型,暂无信息,暂无信息,暂无信息,2栋,100户
大东街151号,(通川区)大东街151号,5611,未知类型,暂无信息,暂无信息,暂无信息,2栋,39户
马蹄街37号,(通川区)马蹄街37号,5158,未知类型,暂无信息,暂无信息,暂无信息,1栋,38户
阳光家园,(通川区金龙大道)塔石路阳光家园,4993,板楼/塔板结合,0.4至1.5元/平米/月,四川恒鑫资产经营管理有限公司,上海万业企业两湾置业发展有限公司,8栋,277户
翠屏路61号,(通川区)翠屏路61号,5850,板楼,暂无信息,暂无信息,暂无信息,1栋,105户
院棚巷148号,(通川区)院棚巷148号,5802,未知类型,暂无信息,暂无信息,暂无信息,1栋,98户
卫生局综合楼,(达川区万达路)万达路卫生局综合楼,5046,板楼,20元/平米/月,成都中铁二局瑞城物业管理有限公司达州分公司,上海中山房地产发展总公司,2栋,97户
东城壕巷30号,(通川区)东城壕巷30号,5604,塔楼,0.2元/平米/月,暂无信息,暂无信息,1栋,20户
柴市街80号家属院,(通川区)柴市街80号,4945,塔楼/板楼,20元/平米/月,暂无信息,暂无信息,3栋,167户
利民小区,(达川区三岔路口)草街子巷172号,5232,未知类型,暂无信息,暂无信息,暂无信息,6栋,162户
潘家巷54号,(通川区中心广场)潘家巷54号,5268,板楼,暂无信息,暂无信息,未知,1栋,48户
桑树巷98号,(通川区中心广场)桑树巷98号,5563,板楼,暂无信息,达州市海源物业管理公司,达州市长江实业有限公司,1栋,28户
小北街47号,(通川区中心广场)小北街47号,4989,塔板结合,暂无信息,未知,未知,1栋,49户
院棚巷34号,(通川区)院棚巷34号,5112,板楼,0.2元/平米/月,暂无信息,暂无信息,1栋,16户
通川北路96号,(通川区老车坝)通川北路96号,5453,未知类型,暂无信息,暂无信息,暂无信息,1栋,36户
小北街25号,(通川区中心广场)小北街25号,4907,塔楼,暂无信息,暂无信息,暂无信息,2栋,37户
文华街82号,(通川区)文华街82号,5593,板楼,暂无信息,暂无信息,暂无信息,1栋,34户
龙泉路23号,(通川区金龙大道)龙泉路23号,5467,塔板结合,0.5元/平米/月,四川省达州市宏冶物业管理有限公司,龙泉地产,1栋,20户
体育中心,(通川区金龙大道)凤凰大道体育中心,5006,塔楼,暂无信息,九江市君帝物业服务有限公司,物业和度娘都不知道开发商名称,2栋,120户
朝阳东路380号,(通川区中心广场)西城街道朝阳东路366号,5159,未知类型,暂无信息,暂无信息,暂无信息,1栋,42户
陈公祠巷28号,(通川区中心广场)陈公祠巷28号,5831,未知类型,暂无信息,暂无信息,暂无信息,1栋,41户
来凤路186号,(通川区中心广场)来凤路186号,5571,未知类型,暂无信息,暂无信息,暂无信息,4栋,188户
布市街20号,"(达川区)布市街20号,布市巷2号",5027,未知类型,暂无信息,暂无信息,暂无信息,1栋,72户
柴市街48号,(通川区)柴市街48号,5238,未知类型,暂无信息,暂无信息,暂无信息,1栋,36户
橄榄新城,(开江县开江县)峨城大道27号,5622,未知类型,暂无信息,暂无信息,暂无信息,8栋,582户
大西街230号,(通川区中心广场)大西街230号,4947,板楼,暂无信息,无物业管理服务,无开发公司,1栋,25户
仙居巷36号,(通川区)仙居巷36号,5387,未知类型,暂无信息,暂无信息,暂无信息,1栋,108户
荷叶街114号,(通川区中心广场)荷叶街114号,4942,未知类型,暂无信息,暂无信息,暂无信息,1栋,36户
东城街道办事处,(通川区老车坝)张家湾路28号,5259,平房,0.2元/平米/月,暂无信息,暂无信息,3栋,86户
小北巷30号,(通川区中心广场)小北巷30号,4890,未知类型,暂无信息,暂无信息,暂无信息,1栋,36户
秋棠街20号,(通川区罗浮广场)秋棠街20号,5336,塔楼,1.2元/平米/月,四川滨江鼎信物业服务有限公司, 重庆汇东房地产开发有限公司,4栋,171户
张家湾路92-1号,(通川区老车坝)张家湾路92-1号,4897,未知类型,暂无信息,暂无信息,暂无信息,1栋,33户
滨河俪城,(大竹县大竹县)双燕路滨河俪城,4913,未知类型,暂无信息,暂无信息,暂无信息,3栋,433户
新西街151号,(达川区万达路)达川区新西街151号,5589,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
三圣宫巷4号,(通川区中心广场)三圣宫巷4号,4978,塔楼/板楼,0.2至0.5元/平米/月,暂无信息,暂无信息,2栋,80户
龙泉小区,(通川区金龙大道)金兰路559号,5629,塔楼,1.2至1.5元/平米/月,达州市凰城物业公司,物业和度娘都不知道开发商名称,13栋,472户
经协家属院,(通川区)西寺圣巷经协家属院,5411,塔楼/塔板结合,暂无信息,无,无开发商,3栋,140户
玫瑰苑,(渠县渠县)晴虹街玫瑰苑,4930,未知类型,暂无信息,暂无信息,暂无信息,6栋,121户
小北街7号,(通川区中心广场)小北街7号,5809,板楼,暂无信息,怡佳物业公司,无开发公司,1栋,72户
健民路215号,(通川区老车坝)健民路215号,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,1栋,80户
三中巷32号,(达川区三岔路口)三中巷32号,5335,未知类型,暂无信息,暂无信息,暂无信息,1栋,9户
东坛巷,(通川区)东坛巷,5779,未知类型,暂无信息,暂无信息,暂无信息,3栋,60户
黑沟路29号,(通川区)黑沟路29号,5704,未知类型,暂无信息,暂无信息,暂无信息,1栋,40户
箭亭子街34号,(通川区中心广场)箭亭子街34号,5715,未知类型,暂无信息,暂无信息,暂无信息,1栋,70户
北翎路1号,(通川区)北翎路1号,5592,未知类型,暂无信息,暂无信息,暂无信息,1栋,32户
东坛巷16号,(通川区)东坛巷16号,5309,未知类型,暂无信息,暂无信息,暂无信息,1栋,21户
通川中路86号,(通川区)通川中路86号,5208,未知类型,暂无信息,暂无信息,暂无信息,1栋,14户
西南巷102号,(达川区三岔路口)西南巷102号,5434,未知类型,暂无信息,暂无信息,暂无信息,1栋,18户
北翎路100号,(通川区)北翎路100号,5245,未知类型,暂无信息,暂无信息,暂无信息,1栋,2户
和祥街60号,(达川区三里坪)和祥街60号,5337,未知类型,暂无信息,暂无信息,暂无信息,1栋,36户
通川中路132号附1号,(通川区)通川中路132号附1号,5605,未知类型,暂无信息,暂无信息,暂无信息,1栋,15户
和平巷53号,(达川区万达路)和平巷53号,5440,板楼,0.5元/平米/月,暂无信息,暂无信息,2栋,68户
金山顺街69号,(通川区西客站)金山顺街69号,5029,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
韩家巷94号,(达川区南客站)韩家巷94号,5055,未知类型,暂无信息,暂无信息,暂无信息,1栋,16户
潘家巷5号,(通川区中心广场)潘家巷5号,5273,未知类型,暂无信息,暂无信息,暂无信息,1栋,54户
万达路485号,(达川区万达路)万达路485号,4942,板楼,暂无信息,暂无信息,暂无信息,1栋,3户
美好广场,(达川区南客站)民乐街美好广场,5383,塔楼,1.2元/平米/月,暂无信息, 合肥万科瑞翔地产有限公司,1栋,240户
新达街230号,(达川区三岔路口)新达街230号,5061,塔楼/板楼,1元/平米/月,暂无信息,四川建筑公司,2栋,112户
金惠苑蜀南馨苑,(达川区南客站)逸夫巷285号,5306,塔板结合,0.5元/平米/月,暂无信息,达州凯龙置业有限公司,4栋,164户
四川省达县第二建筑工程公司,(达川区万达路)万达路466号,5017,塔板结合,暂无信息,暂无信息,暂无信息,1栋,78户
华隆商场,(通川区罗浮广场)金兰路华隆商场,5666,塔楼,1.3元/平米/月,自持物业,四川铁投湖锦置业有限公司,7栋,169户
创达小区,(通川区金龙大道)凤凰大道472号,5459,塔楼/板楼,0.8至1.2元/平米/月,重庆宏帆物业管理有限公司宣汉分公司,物业和度娘都不知道开发商名称,6栋,104户
粮食局家属院,(通川区中心广场)红旗路粮食局家属院,4991,板楼,0.6元/平米/月,暂无信息,未知,2栋,83户
兴发茗苑东区,(达川区南客站)富民街15号,5503,塔板结合,1.2元/平米/月,暂无信息,暂无信息,2栋,128户
达州市房产管理局家属院,(通川区塔坨)朝阳西路达州市房产管理局家属院,5036,平房,0.5元/平米/月,达州市清新物业管理有限责任公司, 嘉兴世茂新世纪置业有限公司,1栋,91户
张家湾国土局集资房,(通川区老车坝)锅厂梁巷张家湾国土局集资房,5807,未知类型,暂无信息,暂无信息,暂无信息,1栋,36户
通川中路132-35号,(通川区老车坝)通川中路132-35号,5013,未知类型,暂无信息,暂无信息,暂无信息,1栋,27户
盘云巷1号,(通川区老车坝)盘云巷1号,4962,未知类型,暂无信息,暂无信息,暂无信息,1栋,54户
幸福公馆,(大竹县大竹县)竹阳北路幸福公馆,5481,未知类型,暂无信息,暂无信息,暂无信息,2栋,467户
西外新区中石油小区,(通川区金龙大道)金兰路西外新区中石油小区,5796,板楼/平房,1元/平米/月,金世纪物业有限公司,物业和度娘都不知道开发商名称,2栋,216户
东湖天誉城,(大竹县大竹县)鸿兴街东湖天誉城,5693,未知类型,暂无信息,暂无信息,暂无信息,3栋,4户
欣源美寓,(大竹县大竹县)东湖路159号,5710,未知类型,暂无信息,暂无信息,暂无信息,1栋,112户
天使花苑,(通川区北客站)南岳庙街56号,5803,塔楼/板楼,0.8元/平米/月,未知,未知,3栋,444户
达州市妇幼保健院家属院,(通川区老车坝)健民路178号,5403,塔板结合,0.5元/平米/月,自持物业,四川达州运输集团有限公司,1栋,40户
布市街20号,"(达川区)布市街20号,布市巷2号",5027,未知类型,暂无信息,暂无信息,暂无信息,1栋,72户
柴市街48号,(通川区)柴市街48号,5238,未知类型,暂无信息,暂无信息,暂无信息,1栋,36户
大西街230号,(通川区中心广场)大西街230号,4947,板楼,暂无信息,无物业管理服务,无开发公司,1栋,25户
秋棠街20号,(通川区罗浮广场)秋棠街20号,5336,塔楼,1.2元/平米/月,四川滨江鼎信物业服务有限公司, 重庆汇东房地产开发有限公司,4栋,171户
通达西路95号,(达川区三岔路口)通达西路95号,5191,板楼,暂无信息,无物业管理服务,无,2栋,87户
久昌鑫民苑,(通川区)陵园路39号,5208,塔板结合,8元/平米/月,四川金久物业管理有限公司,达州市久昌房地产开发有限公司,2栋,312户
欣源美寓,(大竹县大竹县)东湖路159号,5710,未知类型,暂无信息,暂无信息,暂无信息,1栋,112户
东湖天誉城,(大竹县大竹县)鸿兴街东湖天誉城,5693,未知类型,暂无信息,暂无信息,暂无信息,3栋,4户
盘云巷1号,(通川区老车坝)盘云巷1号,4962,未知类型,暂无信息,暂无信息,暂无信息,1栋,54户
实验小学教师楼,(通川区罗浮广场)朝阳西路实验小学教师楼,4916,塔板结合,1.2元/平米/月,暂无信息,物业和度娘都不知道开发商名称,1栋,28户
农行家属院,(通川区中心广场)潘家巷10号,5158,板楼,0.6元/平米/月,未知,未知,1栋,44户
西外新区中石油小区,(通川区金龙大道)金兰路西外新区中石油小区,5796,板楼/平房,1元/平米/月,金世纪物业有限公司,物业和度娘都不知道开发商名称,2栋,216户
达州市教育科学研究所,(通川区中心广场)荷叶街311号,5150,板楼,0.5元/平米/月,暂无信息,未知,4栋,106户
建设街31号,(达川区三里坪)建设街31号,5233,板楼,0.6元/平米/月,未知,暂无信息,2栋,94户
朝阳东路668号,(通川区北客站)朝阳东路668号,4989,塔板结合,0.6至1元/平米/月,暂无信息,未知,3栋,310户
达川区保险街人寿保险公司家属院,(达川区三岔路口)保险街人寿保险公司家属院,5481,塔板结合,暂无信息,暂无信息,暂无信息,1栋,48户
玫瑰苑,(渠县渠县)晴虹街玫瑰苑,4930,未知类型,暂无信息,暂无信息,暂无信息,6栋,121户
文江祠社区,(通川区老车坝)北翎路117号,5178,平房,1元/平米/月,暂无信息,暂无信息,1栋,37户
农资大厦,(通川区老车坝)通川北路农资大厦,5556,板楼,暂无信息,暂无信息, 中华供销社旗下农资公司 ,1栋,77户
大竹洛卡庄园,(大竹县大竹县)体育大道大竹洛卡庄园,5112,未知类型,暂无信息,暂无信息,暂无信息,3栋,265户
东城半岛望江庭,(渠县渠县)五井路西段东城半岛望江庭,5807,未知类型,暂无信息,暂无信息,暂无信息,11栋,1334户
鸿通花园,(通川区北客站)通川北路338号,5281,塔楼/板楼/塔板结合,0.6至1.2元/平米/月,四川远鸿物业管理有限公司达州分公司,四川建筑公司,6栋,174户
广卫大厦,(达川区三岔路口)仙鹤路广卫大厦,4059,板楼,0.5元/平米/月,暂无信息,四川建筑公司,1栋,112户
吉昌路35号,(通川区老车坝)吉昌路35号,5754,板楼,暂无信息,未知,未知,1栋,146户
鹏夏尚城,(渠县渠县)营渠路68号,5745,未知类型,暂无信息,暂无信息,暂无信息,5栋,1236户
洲河花园,(通川区老车坝)滨河东路456号,5478,塔板结合,0.8至1.2元/平米/月,阳光州际实施物业,四川省南充三力有限公司,9栋,822户
水井街98-1号,(通川区)西圣寺路水井街98-1号,5530,未知类型,暂无信息,暂无信息,暂无信息,1栋,36户
通川北路218号,(通川区老车坝)通川北路218号,4925,平房,暂无信息,暂无信息,暂无信息,1栋,60户
来凤路209号,(通川区中心广场)来凤路209号,5022,板楼,0.5元/平米/月,达州福森华美立家商业管理有限公司,达州凯龙置业有限公司,1栋,108户
竹城丽景,(大竹县大竹县)竹阳东路162号,5747,塔楼,1至1.2元/平米/月,暂无信息,暂无信息,2栋,393户
和祥街60号,(达川区三里坪)和祥街60号,5337,未知类型,暂无信息,暂无信息,暂无信息,1栋,36户
火厂坝巷22号,(通川区中心广场)火厂坝巷22号,5628,未知类型,暂无信息,暂无信息,暂无信息,1栋,120户
来凤路33号,(通川区老车坝)来凤路33号,4930,未知类型,暂无信息,暂无信息,暂无信息,2栋,145户
徐公祠巷20号,(通川区)徐公祠巷20号,4954,未知类型,暂无信息,暂无信息,暂无信息,2栋,76户
通川中路86号,(通川区)通川中路86号,5208,未知类型,暂无信息,暂无信息,暂无信息,1栋,14户
韩家巷64号,(达川区)韩家巷64号,4928,未知类型,暂无信息,暂无信息,暂无信息,1栋,14户
金山后街65号附2号,(通川区西客站)金山后街65号附2号,5110,未知类型,暂无信息,暂无信息,暂无信息,1栋,18户
朝凤北路56号,(通川区老车坝)朝凤北路56号,5002,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
天桥巷44号,(达川区三岔路口)天桥巷44号,5782,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
三中巷32号,(达川区三岔路口)三中巷32号,5335,未知类型,暂无信息,暂无信息,暂无信息,1栋,9户
